objectid,site_oid,muni_id,municipal,type_id,subtype_id,commtype,county,subregion,hsubmkt,transittyp,nparcels,parcelids,parceladdr,highway,statname,stattyp,busstop,land_value,bldg_value,othr_value,total_valu,bldlnd_rat,yr_built,buildar_ac,landv_pac,totvalpacr,sitearea_a,imppreac,pavear_ac,dstswrft,walkscore,pub_ind,noncarcmtp,jobs45tr,jobs30car,ch21e_p,aulsite_p,fz100_p,fz500_p,excl_p,z2wpa_p,opensp_p,wtlnd100_p,estcapres,estcapmix,taxrv_pre,taxrv_post,far_pre,hlthcmscr,hlthwtscr,travchscr,grwtpotscr,ovscr,scrcat,taxrevchg,munirank,regirank,munpctile,munqntile,regipctile,long,lat,shape
1887,5397.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,1.00000000,[1712636],45 MAZZEO DR,139, , , ,1919000.00000000,3966200.00000000,29100.00000000,5914300.00000000,2.07000000,1995.00000000,4.76000000,850281.00000000,697765.98476302,8.48000000,595.98000000,4.40000000,35.00000000,69.00000000,0.00000000,16.40000000,13516.00000000,423826.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.90000000,0.00000000,0.00000000,56.10000000,242.00000000,194.00000000,171988.00000000,1035172.00000000,0.18000000,0.75000000,0.86000000,0.65000000,0.71000000,3.11000000,4.00000000,863184.00000000,10.00000000,1036.00000000,71.90000000,4.00000000,65.90000000,-71.06000386,42.16432981,8100000010000000080010006A690000A50100000110000499B4EDB0B315B9EDB7C3A311848107A6B42DB4A20896CC35ECAE268AD408982C8CAF20F280288CC605DCAC28E065D2E33CFC9801A6A903C0FD3DCEB807C017FCD811F236E0882ACA820192C302EA97078EA304DA88C6019CD901F0DA4E849FDB01AEFBCB0100000000
1888,5329.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1708897],32 S MAIN ST,28, , , ,516400.00000000,2166800.00000000,33500.00000000,2716700.00000000,4.20000000,1986.00000000,1.90000000,850281.00000000,1430186.55316907,1.90000000,170.32000000,1.11000000,42.00000000,77.00000000,1.00000000,16.60000000,35775.00000000,377385.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,97.00000000,77.00000000,79002.00000000,360543.00000000,0.28000000,0.80000000,1.00000000,0.67000000,0.54000000,3.11000000,4.00000000,281541.00000000,9.00000000,1030.00000000,75.00000000,4.00000000,66.10000000,-71.04128546,42.16142211,9400000013000000080010006A690000B801000001100004AD89EBBEB315BFC4E7C0A311AE890584970BD0F3088C9A04D684298CB113D6D20DDEFD21ECAA09E29F17C88A0DE6C920C4D507DC8B13B48C30E8CC1398E115FAEE088C961CD6BD0B9CFD0AAC8F1D92DD0696EC1196E30182DB04AAEB08A2B91786C907968A14D8E91494F30AF0E801E4B902FEDA16B2B30A00000000
1889,5751.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,1.00000000,[1712001],937 N MAIN ST,28, , , ,748900.00000000,944400.00000000,279100.00000000,1972400.00000000,1.26000000,1960.00000000,2.30000000,850281.00000000,546965.26410442,3.61000000,187.94000000,1.22000000,0.00000000,48.00000000,0.00000000,14.60000000,27464.00000000,445310.00000000,8.90000000,0.00000000,0.00000000,0.00000000,36.30000000,0.00000000,0.00000000,46.00000000,117.00000000,94.00000000,57357.00000000,500204.00000000,0.20000000,0.65000000,0.89000000,0.67000000,0.73000000,3.09000000,4.00000000,442846.00000000,11.00000000,1102.00000000,68.80000000,4.00000000,63.70000000,-71.05552625,42.18760059,A300000016000000080010006A6900008702000001100004BFD2D3B3B3158FA4CEDCA311C8E910AEA14AEAD144CECC0B9641EED802A4B006FCD321AEEB01EADA0A948403FCD1119416EC8101B83CC8E202D6E206C2FE02B2CB07DCA026CACF1DE6E70EF0A321FAD110B4E904CAD70990D221AAF40FBCF20BE2EE17C4C521C68F1086E521F2E24386F322AEAB12CA31BCAD05A8C64686F70BDEC814ACB1900100000000
1890,5873.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,3.00000000,[1711939 1716590 1716676],"1151, 1157, 1175 N MAIN ST",28, , , ,617700.00000000,1601400.00000000,22800.00000000,2241900.00000000,2.59000000,1960.00000000,1.65000000,850281.00000000,1361989.26089558,1.65000000,157.14000000,0.93000000,0.00000000,65.00000000,0.00000000,14.60000000,27836.00000000,467615.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,84.00000000,67.00000000,65194.00000000,358258.00000000,0.57000000,0.74000000,1.00000000,0.67000000,0.56000000,3.07000000,4.00000000,293064.00000000,12.00000000,1143.00000000,65.60000000,4.00000000,62.30000000,-71.06037563,42.19558909,5D01000045000000080010006A6900008105000001100004AD83CAAFB315B9DDFEE4A311DE920496FC20C6EB10CA8702C2DD25ECCD04A29C08F4EC479C74D09208AEC203E2AB24862CCEC3039A39EEC103A846F6BF03B453E4BD03B852E482039E5CDA800384F802E48D0CA2F902E2930CB607D41FB808C21FBE09EC1E800BD41E840CFC1D840DE21D840EC21D860FE21C8210C01C8011DC1BBC11F41AB612CC1AAE13E419A614F4189E15C8189016D8178217E416B617F215A218FC149019C614BC19CE13A61AD2128C1BD811B21BDC10941CDE0FB61CDE0E941DE00DB21DDC0C8A1EDC0BA41EDA0AB81ED4098E1FD0089C1FCC07AE1FC606B81FC0058220FA038A20F2028E20EC019020649220228E20A8018A20B0028220B803B81FBE04A0D61DB49105C2D603B49D13E6BE038CA312B6F012B6AE03BED611989303849B01AA1BB6A6058079EA8409B0D832DCDD16E8AA04F0B405B4992B000000F1
1891,5410.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,1.00000000,[1712293],171 N MAIN ST,28, , , ,460700.00000000,1224600.00000000,21600.00000000,1706900.00000000,2.66000000,1997.00000000,1.16000000,850281.00000000,1476184.90727942,1.16000000,113.58000000,0.81000000,0.00000000,83.00000000,1.00000000,16.40000000,38133.00000000,410282.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,59.00000000,47.00000000,49637.00000000,251664.00000000,0.56000000,0.81000000,1.00000000,0.68000000,0.48000000,3.05000000,4.00000000,202027.00000000,13.00000000,1208.00000000,62.50000000,4.00000000,60.20000000,-71.04238556,42.16546789,0C01000036000000080010006A690000B00300000110000485D0B9BDB3158DEEB2C4A3118A188A01861880028018B402BA17AA03B0179E04A61792059A1786068C17B806BA16AC07AA169E089ECC13BAAC0786E913AADC068C8314A28B06AC9A14AAB905A4AF1484E704F0900F86FC44D0AE4ECCA425E4C521F4FA0FAE8114DAAB2BA20AF215900BD815BE0BC015AE0CE614980DC814860EEA13B00ECA139A0FE8128210C612AA10E4118E11FC10B411D6109812F00FB812C60F9A13DA0EB813F20D9614C40DB414D60C8C15E80BA415FA0ABE15CA0A9216D809A616E808B816F6078817C2079617D006A417DC05B017E804B817F403BE17FE028618CA028A18D6018A18608C181600000000
1892,5243.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1712486],183 S MAIN ST,28, , , ,268000.00000000,338600.00000000,18600.00000000,625200.00000000,1.26000000,1940.00000000,0.92000000,850281.00000000,679793.37338362,0.92000000,56.83000000,0.46000000,0.00000000,58.00000000,1.00000000,16.60000000,29333.00000000,376572.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,47.00000000,37.00000000,18181.00000000,174562.00000000,0.27000000,0.73000000,1.00000000,0.66000000,0.54000000,3.04000000,3.00000000,156381.00000000,14.00000000,1260.00000000,59.40000000,3.00000000,58.50000000,-71.04484805,42.15666112,640000000B000000080010006A6900008801000001100004A1D0ABBCB3158FB7BCBBA311EEBF20AEBF0BC29F17A49C08E6C20BAE8904E6C20BAE8904C29F17A49C08D0940ED8DD2EBEF50DDAD70598A92ADCA31186F12BFEF411B28610BAC033F1001500
1893,5799.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1716265],1064 N MAIN ST,28, , , ,279000.00000000,588900.00000000,14600.00000000,882500.00000000,2.11000000,1987.00000000,1.21000000,850281.00000000,730285.72281880,1.21000000,99.92000000,0.91000000,21.00000000,49.00000000,1.00000000,13.20000000,24920.00000000,460714.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,61.00000000,49.00000000,25663.00000000,229366.00000000,0.16000000,0.69000000,1.00000000,0.67000000,0.52000000,2.97000000,3.00000000,203703.00000000,15.00000000,1512.00000000,56.20000000,3.00000000,50.20000000,-71.06014376,42.19180643,6C0000000E000000080010006A6900009001000001100004A5B4BAAFB315AF8C9FE0A311B8C1149EAE05A8A9148E8506BCA92FB08B1FDE0CBA38C40EA438EE0F8638D211AA37F8128837C2F90E92D429E6A86AECCC13B2810AFAF336A88103D8C2108CD714BAD60400000000
1952,5011.00000000,185.00000000,Milford,380.00000000,383.00000000,Regional Urban Centers,Worcester County,South West (SWAP) Subregion,4.00000000, ,1.00000000,[1194089],105 EAST MAIN ST,85, , ,RTA: MWRTA,131000.00000000,477200.00000000,18400.00000000,626600.00000000,3.64000000,2002.00000000,0.47000000,395444.00000000,1346644.67764483,0.47000000,42.24000000,0.30000000,0.00000000,74.00000000,0.00000000,7.20000000,14906.00000000,335565.00000000,30.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,25.00000000,21.00000000,18572.00000000,95651.00000000,0.26000000,0.69000000,1.00000000,0.63000000,0.23000000,2.56000000,1.00000000,77078.00000000,42.00000000,2670.00000000,12.80000000,1.00000000,12.00000000,-71.50890135,42.14812138,5800000009000000080010006A6900003C01000001100004A1C495CEB0158BF5DEB1A311D2E309C0F308CE881BEC8118B0F91AFCF22C9AD701DECE02ACE328B2B11BC4A005BAEF09F08A03EED101E29E1888E62C00000000
1894,5963.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,1.00000000,[1709145],1395 N MAIN ST,28, , , ,660500.00000000,2244600.00000000,39100.00000000,2944200.00000000,3.40000000,1956.00000000,1.62000000,850281.00000000,1699502.30700838,1.73000000,165.82000000,1.05000000,0.00000000,60.00000000,0.00000000,14.60000000,19473.00000000,527901.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.60000000,0.00000000,0.00000000,20.70000000,82.00000000,66.00000000,85617.00000000,352061.00000000,0.33000000,0.71000000,0.95000000,0.67000000,0.53000000,2.96000000,3.00000000,266444.00000000,16.00000000,1544.00000000,53.10000000,3.00000000,49.10000000,-71.06224951,42.20169854,D601000068000000080010006A690000BA06000001100004BBC0E3ADB3158F8BC8EAA3118426AA01BE258003B6259404AA25A8059C25BA068C259008B824A009A024B40A8824840CAC23940DA2C51EA4800CBA8F34BEE517BA218C1094219611AE20A0128420A613981FAA14A81EB015B81DB216861DB4178E1CB218981BAE199E1AAC1AA419A21BA4189C1CA6178E1DA416841EA215B21E9E14A21F96138C209012B62086119C21BE0F8222B00EA422A40D8223980C9E23880BB823BA099024AA08A4249807B62488068425B4049025A4039A259202A0253EA42554A625E601A225FA029E25CA049425DE058C25EE06BE24C008AC24D0099C24E00A8424EE0BAC23FC0C9223CA0EB422D60F9222E010B021EA118C21C6C518989F2CEAE60894EF0FCCDB0198E403E2F328FADD01C09D2BE2EA01DEA917E47E88A803CEC707B4DE12E2DE2AA2F416E89F34BA0FE8228611C2229012DA219C13F020A214C420AA15D61FB016E41EB017EE1DB418FA1CB219C21CB01AC61BAC1BCA1AA41CCC199C1DCA18901EC817841FC416B21FFE14A020F6138C21EE12B221E2119A22D610BC22C80F9C23FC0DBA23EA0C9624DC0BAE24C80A8225F8089425E407A425D006B025FE04BA25E8038226D4028426C00184261600001A00
1895,5770.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,1.00000000,[1716324],907 NORTH ST, , , , ,148800.00000000,133100.00000000,3900.00000000,285800.00000000,0.89000000,1930.00000000,0.76000000,850281.00000000,373788.29677279,0.76000000,12.37000000,0.06000000,0.00000000,38.00000000,0.00000000,14.60000000,27464.00000000,402390.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,39.00000000,31.00000000,8311.00000000,166414.00000000,0.12000000,0.64000000,1.00000000,0.66000000,0.55000000,2.95000000,3.00000000,158103.00000000,17.00000000,1587.00000000,50.00000000,3.00000000,47.70000000,-71.02914034,42.19052619,DF0000002B000000080010006A69000083030000011000049FE5BAC8B3158FAAC2DFA311DAB665969804EC368602F0360EEE36EA01E836E003DE36D805D036CE07C036C409E835FA0AD035EE0CF234E20ED034D410EA33C612C033F613D432E415E431D017EE30FE18F62FE41AFA2ECE1CFC2DF21DF82CD41FF42BF620E82AD622DE29EE23CE28CA25FA26E026E625F227CE24C229F222D22AD421DA2BF61FE22CD41EE62DEE1CE62EC81BE42FDE19DC30E08805D8991C84F328EAC50382CC2AB6CA0692D91688C103B8E207EAA631A28E12829F04D0D80DACB24500F10015
1896,5734.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,2.00000000,[1713565 1715906],892 - 900 N MAIN ST,28, , , ,447600.00000000,1040800.00000000,25100.00000000,1513500.00000000,2.33000000,1973.00000000,1.25000000,850281.00000000,1208738.01645761,1.25000000,106.38000000,0.71000000,31.00000000,43.00000000,1.00000000,13.20000000,24920.00000000,442323.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,64.00000000,51.00000000,44013.00000000,237661.00000000,0.23000000,0.67000000,1.00000000,0.66000000,0.52000000,2.94000000,3.00000000,193648.00000000,19.00000000,1610.00000000,43.80000000,3.00000000,47.00000000,-71.05636902,42.18629288,6E0000000D000000080010006A69000092010000011000049BF281B3B3159FC8E6DAA311E88B16A4BD28C2B4039EE806F8B93CF89B0FDEB106F8BA21DAB907CA832784AF1EEAE507A2059EBD01B09C1AC2269AC914AC8E01A2F00E9ACF0AA4BD15AA820ADCE40D96A11900000000
1897,5396.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1712621],6 HIGHLAND AV,139, , , ,389200.00000000,604700.00000000,22100.00000000,1016000.00000000,1.55000000,1999.00000000,0.83000000,850281.00000000,1229755.26560592,0.83000000,68.18000000,0.57000000,32.00000000,82.00000000,1.00000000,16.60000000,29333.00000000,407429.00000000,0.00000000,0.00000000,0.00000000,43.30000000,0.00000000,0.00000000,0.00000000,0.00000000,42.00000000,34.00000000,29545.00000000,156813.00000000,0.12000000,0.81000000,0.89000000,0.67000000,0.48000000,2.94000000,3.00000000,127268.00000000,18.00000000,1608.00000000,46.90000000,3.00000000,47.00000000,-71.04602165,42.16503238,EC00000030000000080010006A6900009003000001100004B5CB86BBB3158DD48BC4A3118EBF20A29704E89207A8AA35D09D4BD2800ADA49C40BC049E60DDE48C810F647E812CC47C615DA46E417E245C01AE844D81CE443F01EDE42C421D241D623C240E825EA3EF227D03DFC29F23BC42CCC3AC62EE638C430F636C032C835FA33D033EC35D831DC37DC2FC839DA2DEE3AD62BD23CD029EE3DC427CA3FF824DC40E622EC41D220F642FE1DFA43E61BFC44CC19F645F016EA46D214DC47F211C448D40FEA48F00CC849CE0AE249EA07F649C605C64AE002CC4A04D04A9A59E4D1269AD93F98800800000000
1898,5401.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1712238],2-24 MAZZEO DR,139, , , ,405000.00000000,1805600.00000000,22900.00000000,2233500.00000000,4.46000000,1975.00000000,1.38000000,850281.00000000,1285354.03214672,1.74000000,160.60000000,1.12000000,58.00000000,74.00000000,0.00000000,16.60000000,21202.00000000,396679.00000000,0.00000000,0.00000000,0.80000000,0.00000000,20.40000000,0.00000000,0.00000000,41.70000000,70.00000000,56.00000000,64950.00000000,262567.00000000,0.40000000,0.76000000,0.89000000,0.66000000,0.48000000,2.89000000,3.00000000,197617.00000000,20.00000000,1782.00000000,40.60000000,3.00000000,41.30000000,-71.05679382,42.16486281,C30000001B000000080010006A690000A702000001100004B3F2CEB2B315A3DBD6C3A3119AC407848207A49F0C84D612A28705B0E82B92AE0FAAC31A969B02A8BF1DFA910CC2D104DEFC0BD28605D2E50BF0BA05D4CC0BDAEE05E0B10BCCA106E49306FED403DC8105FEFD02F4F60AF08307FCD60ADEB307DCB50AC4E207D6920ADE8F08F0ED09EABB08DAEF09ECA808FACB09DED108CCFF02DEE40296F321D8F92590E90DDEBC0FA2B40FAE9E10B8DF19ACE602ACCA04C2779CD308BC9A0200F10015
1899,4930.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1708714],603 S MAIN ST,28, , ,RTA: BAT,179600.00000000,109500.00000000,4000.00000000,293100.00000000,0.61000000,1960.00000000,0.69000000,850281.00000000,413447.32593763,0.71000000,26.88000000,0.22000000,0.00000000,26.00000000,0.00000000,16.60000000,24659.00000000,377518.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.30000000,0.00000000,0.00000000,17.60000000,35.00000000,28.00000000,8523.00000000,131473.00000000,0.12000000,0.61000000,0.96000000,0.66000000,0.56000000,2.89000000,3.00000000,122950.00000000,21.00000000,1783.00000000,37.50000000,2.00000000,41.20000000,-71.04168985,42.14270361,4B00000007000000080010006A6900002F020000011000048DEDFCBEB3159BABC3ACA311EA8F04A2EC14D4D80298FA0CFCAB7BC0AA028A7BF49E0CA4DC01C0F6158CBC7FBAD70200000000
1900,5377.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1712266],30 N MAIN ST,28, , , ,250600.00000000,820200.00000000,7900.00000000,1078700.00000000,3.27000000,1930.00000000,0.71000000,850281.00000000,1527770.80626026,0.71000000,70.61000000,0.41000000,66.00000000,83.00000000,1.00000000,16.60000000,29333.00000000,383789.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,36.00000000,29.00000000,31369.00000000,134014.00000000,0.86000000,0.82000000,1.00000000,0.67000000,0.34000000,2.87000000,2.00000000,102645.00000000,22.00000000,1849.00000000,34.40000000,2.00000000,39.10000000,-71.04259661,42.16349809,5500000009000000080010006A6900003902000001100004A784CDBDB315818EB9C2A311B2C504A46DBA8331A8DE14C6831496AE2BC6A812FAA908F4B038ECBE0A9C15E232A6C207F29F3392BA2198C005000000F1
1901,5789.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,2.00000000,[1712995 1716246],1049 - 1057 N MAIN ST,28, , , ,397400.00000000,389300.00000000,7600.00000000,794300.00000000,0.98000000,1959.00000000,0.47000000,850281.00000000,1682641.33354731,0.47000000,41.81000000,0.23000000,26.00000000,49.00000000,1.00000000,14.60000000,27464.00000000,445310.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,24.00000000,19.00000000,23098.00000000,102742.00000000,0.54000000,0.69000000,1.00000000,0.67000000,0.39000000,2.81000000,2.00000000,79643.00000000,24.00000000,2025.00000000,28.10000000,2.00000000,33.30000000,-71.05883381,42.19151578,270100003B000000080010006A6900008B04000001100004ADACE1B0B315BFF3AEE0A311DADB0CAA8D1BE8A51CDCAF10DE1CC811F61BC612CE1BC213E41AFE13F619F614C819F015D818E416E417DA17F216CC18FA15FE18C415EE19C814DA1AD013C41BD412EE1BD411D61CD810FA1CD60FDE1DD60EFE1DD20DDC1ED00CF81ECC0BD21FC60AE81FC209C020FA07D020F206E020EC05F020E404FA20DA03C221D402C821CA01CE2100CE218801CC219002C8219A03C421A204FA20AA05EE20B206E220B807D2208009FE1F840AEA1F8A0BD21F8E0CF81E920DDE1E940EFE1DBED507E2B10F96F40BD4F11786EE01E2DD03A88F0D8ADD0494098201AED91BA4EB01B68808B044E4D701A2EA05DCCA0598AA13ECC1039E950CCCD00ED68D02CC8101E61200F10015
1902,5386.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1708518],86 N MAIN ST,28, , , ,248000.00000000,581700.00000000,8600.00000000,838300.00000000,2.35000000,1967.00000000,0.56000000,850281.00000000,1509700.23135791,0.56000000,55.53000000,0.33000000,2.00000000,83.00000000,1.00000000,16.60000000,29333.00000000,401460.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,28.00000000,23.00000000,24378.00000000,105394.00000000,0.82000000,0.81000000,1.00000000,0.67000000,0.30000000,2.81000000,2.00000000,81016.00000000,23.00000000,2018.00000000,31.20000000,2.00000000,33.50000000,-71.04306171,42.16435503,E50000002E000000080010006A690000890300000110000493B1CEBDB3159FE6BFC3A311D0B30C8CED1AD4228447F224B245CA279E44E4298643D209B80DE422AC33C62E8240D430983EDC32AA3CE234B63AE2368039E0388437D83A8435CC3C8033FC3DB830E63FAC2ECC419C2CEC428A2AC844B227DE459A25EE46BE22F847A020C049BC1DFE499A1BF84AB418EE4B8C16DC4CA213C44DB610E84D8C0EC24E9C0BDA4EB008EC4E8006F44E9003F84E20F84ECE02EE4EC005E24EEE07CC4EDC0AF24DCA0DD24DF80FF2E739F2F50CAC8506C2A00EB8940DCE841FA4F746A6BF15000000F1
1903,5847.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,6.00000000, ,1.00000000,[1716437],1138 N MAIN ST,28, , , ,211900.00000000,83300.00000000,5100.00000000,300300.00000000,0.39000000,1930.00000000,0.28000000,850281.00000000,1064328.46427562,0.28000000,19.17000000,0.15000000,60.00000000,65.00000000,0.00000000,13.20000000,24920.00000000,461859.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,14.00000000,11.00000000,8733.00000000,53553.00000000,0.19000000,0.74000000,1.00000000,0.67000000,0.33000000,2.78000000,2.00000000,44821.00000000,27.00000000,2112.00000000,18.80000000,1.00000000,30.40000000,-71.06083881,42.19435643,5800000009000000080010006A6900003C0300000110000485C681AFB315A99D90E3A311BC862596EA06F6960590C711F48505A28D11EC8025C28B06C4A207FE9801AEA803FCA612A69F03F4F4118AF00AA8800200000000
1904,5628.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000, ,1.00000000,[1708633],208 CHESTNUT ST, , , , ,153000.00000000,80100.00000000,2600.00000000,235700.00000000,0.52000000,1960.00000000,0.46000000,850281.00000000,513662.06706683,0.46000000,15.88000000,0.12000000,0.00000000,34.00000000,0.00000000,9.70000000,16114.00000000,424830.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,23.00000000,19.00000000,6854.00000000,99870.00000000,0.05000000,0.63000000,1.00000000,0.64000000,0.45000000,2.78000000,2.00000000,93016.00000000,25.00000000,2094.00000000,25.00000000,2.00000000,31.00000000,-71.06101479,42.17990034,5901000049000000080010006A690000BD0400000110000497FBB0AFB315A1E2FDD3A311FE813D8CEE23D618E815E617E016F216D017FC15C418C815F418CE14E219D613CE1ADA12F61ADE11E01BE010C61CE20FE81CE00ECA1DE00DEA1DDC0CC61EDA0BE01ED60AFA1ED009CE1FCA08E21FC4A206CA871AE8DB01ECE006E2F101F4DA06D48702DAD406F40EEC30C80DCC31DC0BE631EE09FE31C208D232D206E032E204EC32F402F632C401F8322CFA329C02F6328A04EE32BA05E432AA07D6329609C232860BEC31B00CD0319C0EF4308810D230B011EE2F9A13C42FBE14D82EA416E82D8818F42CA819C02C8A1BC42BA61CC62A801EC8299A1FC428B220FC268422F4259823E824A624D823B225C622BC26F4208228DC1F8629C21E862AE81C822BCA1BBE2BEC19B42CC818A62DE616982EC215842FDA13AC2FF411AA921AE29F099E8C0C88BC24B4EA19C8E00AB0850486980C00000000
1905,5216.00000000,244.00000000,Randolph,379.00000000,385.00000000,Maturing Suburbs,Norfolk County,Three Rivers (TRIC) Subregion,4.00000000,Town & Village,2.00000000,[1710653 1710681],408 CENTRE ST; 335 UNION ST, ,Holbrook/Randolph,Commuter Rail, ,371200.00000000,428000.00000000,4500.00000000,803700.00000000,1.15000000,1970.00000000,0.68000000,850281.00000000,1182389.01968715,0.68000000,62.63000000,0.48000000,0.00000000,37.00000000,0.00000000,16.40000000,44087.00000000,363580.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,32.00000000,22.00000000,23372.00000000,138694.00000000,0.38000000,0.64000000,1.00000000,0.68000000,0.41000000,2.78000000,2.00000000,115323.00000000,26.00000000,2098.00000000,21.90000000,2.00000000,30.90000000,-71.02863865,42.15500514,E901000061000000080010006A6900008D070000011000048DCAD5C8B3158BB38EBAA311D4D90186F301E6A704A0C204F8F024D6A026BCA908E2810486B308FC850488B308FC850486B308FC8504EC930DE0E520BCD808EAA70382EC08DAC103AAAC0DECE70598E008E08D04A822E20F8C23D40EA823C40D8624F60B9C24E60AB424D2098825C2089625F006A625DA05B025C804B625F402BC25E001BE254CBE258A01B8259C02B225B203A82586059C2598068A25AA07BA24BE08A424900A8C24A00BB023B00C9423BE0DB2228E0F90229810AA21A6118021AE129820B813A81F8015BA1E8416881E8817921D8A189C1C8A19A21B881AA81A841BAC19BE1BAA18B81CAC17AC1DA616A01EA415901F9C1480209613AA208A1296218407860EBE09B613B40FA022A80E84239A0DA223880CBE23BA0A9624A809B0249608822584079425B005A225A64998E4048E1686F901A62092ED028424B0E704B607929802980992D002E801B4E804EE4CBCFF03CA5D8CFD03DC6DBEF903CA5C9AF002DE21B28501EC8D01B8F103E69D0186ED03D6AD01B2E703FABC01BEE103C2A301A8FB02D0298060DCDB01B6D403D8EA01A4CD03C2FC01BECA03F28A02A2C203C89802B2B703E8A80286B203D6B5029CA603FE3FA851FC8202A4CA02C8D0029E9103EA83019093010000001A
