mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,0,20022,54,0,371,0,627
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Ashmont,place-asmnl,55600,0,48,1158,0,1158,628
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Haymarket,place-haecl,20263,16410,12,1689,1368,13958,629
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Braintree,place-brntn,8208,0,48,171,0,171,630
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Broadway,place-brdwy,1687,1252,48,35,26,628,631
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Central,place-cntsq,1287,2515,48,27,52,158,632
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Charles/MGH,place-chmnl,447,5492,48,9,114,317,633
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Davis,place-davis,36,143,48,1,3,6,634
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,4991,6153,48,104,128,561,635
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Fields Corner,place-fldcr,5018,230,48,105,5,340,636
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Harvard,place-harsq,83,2232,48,2,47,36,637
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,JFK/UMass,place-jfk,3074,1787,48,64,37,689,638
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Kendall/MIT,place-knncl,289,4948,48,6,103,191,639
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,North Quincy,place-nqncy,4353,212,48,91,4,386,640
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,7607,4683,48,158,98,554,641
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Porter,place-portr,22,193,48,0,4,14,642
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Quincy Adams,place-qamnl,5175,7,48,108,0,173,643
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Quincy Center,place-qnctr,8891,128,48,185,3,345,644
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Savin Hill,place-shmnl,2163,98,48,45,2,331,645
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Shawmut,place-smmnl,4089,12,48,85,0,308,646
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,South Station,place-sstat,7337,6044,48,153,126,618,647
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Wollaston,place-wlsta,4988,43,48,104,1,336,648
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Alewife,place-alfcl,0,6524,48,0,136,0,649
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Andrew,place-andrw,11435,3709,48,238,77,1830,650
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Ashmont,place-asmnl,22399,0,48,467,0,467,651
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Braintree,place-brntn,9176,0,48,191,0,191,652
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Broadway,place-brdwy,6559,3479,48,137,72,1846,653
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Central,place-cntsq,1833,8002,48,38,167,499,654
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Charles/MGH,place-chmnl,1709,29666,48,36,618,1144,655
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Davis,place-davis,555,2563,48,12,53,143,656
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,13421,19173,48,280,399,1694,657
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Fields Corner,place-fldcr,11509,790,48,240,16,803,658
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Harvard,place-harsq,758,14639,48,16,305,246,659
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,JFK/UMass,place-jfk,7851,5381,48,164,112,1655,660
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Kendall/MIT,place-knncl,830,21212,48,17,442,682,661
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,North Quincy,place-nqncy,9408,651,48,196,14,998,662
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,19573,17075,48,408,356,1762,663
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Porter,place-portr,239,2881,48,5,60,193,664
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Quincy Adams,place-qamnl,7376,22,48,154,0,316,665
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Quincy Center,place-qnctr,12817,214,48,267,4,584,666
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Savin Hill,place-shmnl,3932,157,48,82,3,776,667
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Shawmut,place-smmnl,6349,26,48,132,1,515,668
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,South Station,place-sstat,21734,16087,48,453,335,1851,669
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Wollaston,place-wlsta,11076,224,48,231,5,896,670
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Alewife,place-alfcl,0,21605,48,0,450,0,671
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Andrew,place-andrw,33521,7851,48,698,164,5907,672
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Jackson Square,place-jaksn,3788,23482,12,316,1957,7101,673
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Malden Center,place-mlmnl,46356,884,12,3863,74,5939,674
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Massachusetts Avenue,place-masta,12699,21433,12,1058,1786,10736,675
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,North Station,place-north,34517,33228,12,2876,2769,13637,676
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Oak Grove,place-ogmnl,25838,0,12,2153,0,2153,677
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Roxbury Crossing,place-rcmnl,5476,17767,12,456,1481,8744,678
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Ruggles,place-rugg,3885,15492,12,324,1291,9768,679
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,State,place-state,47804,31172,12,3984,2598,15343,680
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Stony Brook,place-sbmnl,1467,20767,12,122,1731,5494,681
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Sullivan Square,place-sull,34511,6065,12,2876,505,12925,682
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Green Street,place-grnst,125,28376,54,2,525,1254,683
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Tufts Medical Center,place-tumnl,9070,24668,12,756,2056,13507,684
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Haymarket,place-haecl,15078,5339,54,279,99,2045,685
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,OFF_PEAK,Wellington,place-welln,26159,1969,12,2180,164,7958,686
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Jackson Square,place-jaksn,3484,32287,54,65,598,2285,687
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,3465,800,54,64,15,293,688
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Malden Center,place-mlmnl,17646,775,54,327,14,524,689
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Braintree,place-brntn,17364,0,48,362,0,362,690
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Assembly,place-astao,28297,5803,11,2572,528,7677,691
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Broadway,place-brdwy,23837,11954,48,497,249,6186,692
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Back Bay,place-bbsta,16567,31996,11,1506,2909,8434,693
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Central,place-cntsq,22973,49409,48,479,1029,3584,694
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Chinatown,place-chncl,12709,10985,11,1155,999,10652,695
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Charles/MGH,place-chmnl,22959,38185,48,478,796,5495,696
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Community College,place-ccmnl,7681,2950,11,698,268,9835,697
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Davis,place-davis,2083,29635,48,43,617,687,698
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Downtown Crossing,place-dwnxg,32993,39490,11,2999,3590,10497,699
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,71516,110562,48,1490,2303,5875,700
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Forest Hills,place-forhl,0,33750,11,0,3068,0,701
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Fields Corner,place-fldcr,28445,6674,48,593,139,1983,702
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Green Street,place-grnst,378,12059,11,34,1096,3068,703
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Harvard,place-harsq,13795,99036,48,287,2063,1789,704
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Haymarket,place-haecl,14699,10234,11,1336,930,10189,705
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,JFK/UMass,place-jfk,45639,28038,48,951,584,5159,706
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Jackson Square,place-jaksn,2683,17351,11,244,1577,5406,707
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Malden Center,place-mlmnl,31165,547,11,2833,50,4233,708
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Kendall/MIT,place-knncl,19221,89106,48,400,1856,4097,709
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,3364,895,54,62,17,362,710
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Massachusetts Avenue,place-masta,18634,19093,54,345,354,3191,711
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,State,place-state,8414,22080,54,156,409,1003,712
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Massachusetts Avenue,place-masta,9019,11449,11,820,1041,8212,713
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,North Station,place-north,30683,28037,54,568,519,1877,714
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,North Quincy,place-nqncy,25618,5865,48,534,122,2447,715
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,1461,548,54,27,10,194,716
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,North Station,place-north,22173,22740,11,2016,2067,9783,717
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,10984,0,54,203,0,203,718
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Park Street,place-pktrm,81727,94918,48,1703,1977,5599,719
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,2483,22478,54,46,416,1267,720
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Oak Grove,place-ogmnl,16033,0,11,1458,0,1458,721
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,8137,21183,54,151,392,2779,722
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Porter,place-portr,2969,28251,48,62,589,1259,723
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Roxbury Crossing,place-rcmnl,3671,11924,11,334,1084,6740,724
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Ruggles,place-rugg,8132,17112,54,151,317,3005,725
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,8398,1626,54,156,30,928,726
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,State,place-state,34636,20528,54,641,380,2325,727
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Wellington,place-welln,881,16077,54,16,298,870,728
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Stony Brook,place-sbmnl,1445,33362,54,27,618,1757,729
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Assembly,place-astao,424,1646,54,8,30,265,730
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Sullivan Square,place-sull,19221,4148,54,356,77,1562,731
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Back Bay,place-bbsta,3235,351,54,60,7,152,732
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Tufts Medical Center,place-tumnl,11825,14360,54,219,266,3014,733
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Chinatown,place-chncl,1142,257,54,21,5,199,734
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Wellington,place-welln,13227,915,54,245,17,767,735
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Community College,place-ccmnl,311,895,54,6,17,286,736
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Assembly,place-astao,6692,363,54,124,7,306,737
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,4815,2656,54,89,49,278,738
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,10121,9151,54,187,169,1228,739
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Forest Hills,place-forhl,1723,0,54,32,0,32,740
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,7481,2197,54,139,41,1197,741
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Quincy Adams,place-qamnl,14194,280,48,296,6,710,742
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Green Street,place-grnst,307,221,54,6,4,41,743
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,Ruggles,place-rugg,2589,10532,11,235,957,7490,744
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,2957,520,54,55,10,448,745
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Quincy Center,place-qnctr,40928,1760,48,853,37,1558,746
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Haymarket,place-haecl,1497,963,54,28,18,242,747
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,OFF_PEAK,State,place-state,28844,18945,11,2622,1722,11088,748
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,18267,10891,54,338,202,1100,749
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Savin Hill,place-shmnl,14278,2296,48,297,48,2243,750
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Shawmut,place-smmnl,14773,873,48,308,18,1499,751
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,South Station,place-sstat,73658,59767,48,1535,1245,6650,752
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Wollaston,place-wlsta,24428,4019,48,509,84,2030,753
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Alewife,place-alfcl,0,36001,48,0,750,0,754
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Andrew,place-andrw,24921,7178,48,519,150,3432,755
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Ashmont,place-asmnl,35995,0,48,750,0,750,756
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Braintree,place-brntn,8449,0,48,176,0,176,757
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Broadway,place-brdwy,19226,8072,48,401,168,3628,758
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Central,place-cntsq,22174,36605,48,462,763,3237,759
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Charles/MGH,place-chmnl,22666,18874,48,472,393,3672,760
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Davis,place-davis,1091,32442,48,23,676,777,761
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,0,26564,54,0,492,0,762
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,44,9232,54,1,171,490,763
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,5176,1411,54,96,26,893,764
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,939,14228,54,17,263,851,765
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,4503,257,54,83,5,119,766
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Massachusetts Avenue,place-masta,7573,6057,54,140,112,1293,767
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,North Station,place-north,21254,3284,54,394,61,782,768
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,1907,0,54,35,0,35,769
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,2460,8099,54,46,150,1096,770
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,2158,7990,54,40,148,1200,771
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,State,place-state,12503,10513,54,232,195,960,772
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,423,11630,54,8,215,648,773
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,6218,1171,54,115,22,400,774
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,4680,4482,54,87,83,1205,775
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_08,LATE_EVENING,Wellington,place-welln,3229,322,54,60,6,177,776
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_09,NIGHT,Assembly,place-astao,954,84,54,18,2,57,777
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_09,NIGHT,Back Bay,place-bbsta,1877,1568,54,35,29,257,778
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_09,NIGHT,Chinatown,place-chncl,1599,384,54,30,7,245,779
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_09,NIGHT,Community College,place-ccmnl,546,139,54,10,3,83,780
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,4933,2005,54,91,37,220,781
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_09,NIGHT,Forest Hills,place-forhl,0,7728,54,0,143,0,782
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Jackson Square,place-jaksn,731,273,54,14,5,59,783
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,67,8483,54,1,157,108,784
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Massachusetts Avenue,place-masta,1522,382,54,28,7,99,785
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,North Station,place-north,3830,1343,54,71,25,294,786
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Oak Grove,place-ogmnl,0,5939,54,0,110,0,787
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Roxbury Crossing,place-rcmnl,703,249,54,13,5,71,788
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Ruggles,place-rugg,547,195,54,10,4,77,789
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,State,place-state,2436,5274,54,45,98,233,790
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,294,169,54,5,3,44,791
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Sullivan Square,place-sull,594,5058,54,11,94,279,792
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Tufts Medical Center,place-tumnl,1312,333,54,24,6,172,793
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Wellington,place-welln,198,3031,54,4,56,221,794
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_02,Saturday,time_period_10,OFF_PEAK,Assembly,place-astao,9269,36852,12,772,3071,8297,795
